"","COSECHA","SITUACION_AMORTIZACION","REGIMEN","IN_CEDIDA","cRS","cRP","N","SALDO_TOTAL","EPRC_TOTAL","EPRE_TOTAL","RKP_TOTAL","COBERTURA_CEK"
"4764",2006,"D. Amortización parcial","ROA","Bursatilizada","(0.5,0.6]","(1,1.25]",196,65630823.7900245,3474354.689205,8874260.791825,4586987.842123,25.8043436683589
"4765",2006,"D. Amortización parcial","ROA","Bursatilizada","(0.6,0.7]","(0.5,0.75]",2,698083.02408827,29400.976023,61349.70088,60334.17023,21.6428192520974
"4766",2006,"D. Amortización parcial","ROA","Bursatilizada","(0.6,0.7]","(0.75,0.9]",39,11618327.9982063,1268421.4618,1252514.845862,822091.114613,28.7737394123415
"4767",2006,"D. Amortización parcial","ROA","Bursatilizada","(0.6,0.7]","(0.9,1]",17,5025754.51022099,269828.38325,669943.247756,279373.65736,24.2579554151839
"4768",2006,"D. Amortización parcial","ROA","Bursatilizada","(0.6,0.7]","(1,1.25]",2,774325.15205393,11326.471879,38391.07577,34501.52184,10.8764476093286
"4769",2006,"D. Amortización parcial","ROA","Bursatilizada","(0.7,0.8]","(0.5,0.75]",10,2608638.11301252,374730.924745,145654.31958,161917.958723,26.1555330210237
"4770",2006,"D. Amortización parcial","ROA","Bursatilizada","(0.7,0.8]","(0.75,0.9]",5,1158947.28314937,106383.850146,55664.81528,67693.933091,19.8233864350316
"4771",2006,"D. Amortización parcial","ROA","Bursatilizada","(0.8,0.9]","(0.5,0.75]",7,1458116.83368248,343380.849098,56912.5152,80718.539268,32.9885707684481
"4772",2006,"D. Amortización parcial","ROA","Bursatilizada","(0.9,1]","(0.5,0.75]",4,991583.21056056,128254.915944,70497.92651,74017.21104,27.508538929355
"4773",2006,"D. Amortización parcial","ROA","Bursatilizada","(1,40000]","[0,0.5]",5,916928.09495031,124508.338206,16150.730604,42895.819284,20.0184604556094
"4774",2006,"D. Amortización parcial","ROA","Bursatilizada","(1,40000]","(0.5,0.75]",2,377548.14827232,11520.79333,104980.96261,16274.228109,35.1679606049162
"4775",2006,"D. Amortización parcial","ROA","Propia","(0.2,0.3]","(1.5,2]",1,976396.57808044,337926.27,0,28240.98,37.5018981242101
"4776",2006,"D. Amortización parcial","ROA","Propia","(0.3,0.4]","(1,1.25]",27,13651834.2299833,1463647.41,2846350.78,1042359.48,39.2061431440817
"4777",2006,"D. Amortización parcial","ROA","Propia","(0.3,0.4]","(1.25,1.5]",104,48417126.9180894,5613423.08,7380336.06,3305581.26,33.6644105867222
"4778",2006,"D. Amortización parcial","ROA","Propia","(0.3,0.4]","(1.5,2]",30,14375584.485708,1059769.31,4239915.16,1046872.63,44.1481673758007
"4779",2006,"D. Amortización parcial","ROA","Propia","(0.4,0.5]","(0.9,1]",5,1811901.69615459,59485,176687.53,142574.67,20.9032973921167
"4780",2006,"D. Amortización parcial","ROA","Propia","(0.4,0.5]","(1,1.25]",423,175707709.145613,11773635.05,30174642.75,13896425.75,31.7827281577726
"4781",2006,"D. Amortización parcial","ROA","Propia","(0.4,0.5]","(1.25,1.5]",42,16683760.7803745,1298231.14,3406417.03,1212890.17,35.4688515251365
"4782",2006,"D. Amortización parcial","ROA","Propia","(0.5,0.6]","(0.75,0.9]",8,2634134.94251726,199260.83,298902.14,194036.27,26.2780478261495
"4783",2006,"D. Amortización parcial","ROA","Propia","(0.5,0.6]","(0.9,1]",89,27761240.8500338,2361416.59,3085009.1,2083673.19,27.1245039826482
"4784",2006,"D. Amortización parcial","ROA","Propia","(0.5,0.6]","(1,1.25]",160,51615194.2797578,3080726.01,7951278.68,3810998.83,28.7570428187288
"4785",2006,"D. Amortización parcial","ROA","Propia","(0.5,0.6]","(1.25,1.5]",1,282922.60643859,98490.17,0,8230.96,37.7209624014843
"4786",2006,"D. Amortización parcial","ROA","Propia","(0.6,0.7]","(0.5,0.75]",1,328711.45893767,114839.17,0,19194.55,40.7754936299362
"4787",2006,"D. Amortización parcial","ROA","Propia","(0.6,0.7]","(0.75,0.9]",10,2812904.48988447,395261.5,248477.64,180851.47,29.3145612645336
"4788",2006,"D. Amortización parcial","ROA","Propia","(0.6,0.7]","(0.9,1]",18,4207383.8316871,246959.28,536975.13,303649.99,25.8494219569194
"4789",2006,"D. Amortización parcial","ROA","Propia","(0.6,0.7]","(1,1.25]",1,229553.0051701,13289.71,39159.59,14526.78,29.1767384837199
"4790",2006,"D. Amortización parcial","ROA","Propia","(0.7,0.8]","(0.5,0.75]",3,646467.17263716,126622.13,70653.77,45832.3,37.6056527369021
"4791",2006,"D. Amortización parcial","ROA","Propia","(0.7,0.8]","(0.75,0.9]",5,1099562.58098124,131724.16,91537.23,61318.5,25.8811908410018
"4792",2006,"D. Amortización parcial","ROA","Propia","(0.7,0.8]","(0.9,1]",1,249043.94094836,4069.78,7813.76,11075.07,9.21869848050651
"4793",2006,"D. Amortización parcial","ROA","Propia","(0.8,0.9]","(0.5,0.75]",2,493433.26240799,78019.92,212353.4,34512.99,65.8419962234672
"4794",2006,"D. Amortización parcial","ROA","Propia","(0.9,1]","(0.5,0.75]",1,283720.3671408,8383.91,24435.74,18549.65,18.1056088844363
"4795",2006,"D. Amortización parcial","ROA","Propia","(1,40000]","(0.5,0.75]",2,425630.98579474,25934.98,97064.71,17857.13,33.0936479488192
"4796",2006,"E. Amortización plena","REA","Bursatilizada","(0.4,0.5]","(0.9,1]",2,659962.78143314,9063.815865,0,29274.14504,5.80910954126039
"4797",2006,"E. Amortización plena","REA","Bursatilizada","(0.4,0.5]","(1,1.25]",26,9413790.48212426,2863074.076545,621584.866392,490080.380038,42.2225173857713
"4798",2006,"E. Amortización plena","REA","Bursatilizada","(0.5,0.6]","(0.75,0.9]",37,10997539.3909821,865200.000881,49181.97639,781653.026163,15.4219497938306
"4799",2006,"E. Amortización plena","REA","Bursatilizada","(0.5,0.6]","(0.9,1]",59,18989960.8374909,4140880.7143136,936840.954618,979317.859205,31.896008527719
"4800",2006,"E. Amortización plena","REA","Bursatilizada","(0.5,0.6]","(1,1.25]",23,8333172.22752018,1866165.183046,452026.73624,433050.05517,33.0155419729603
"4801",2006,"E. Amortización plena","REA","Bursatilizada","(0.6,0.7]","(0.5,0.75]",16,4561356.66969628,385514.325735203,132189.18893,266249.836538,17.1868461068054
"4802",2006,"E. Amortización plena","REA","Bursatilizada","(0.6,0.7]","(0.75,0.9]",106,28269976.4878973,4003152.31013088,398245.466348,1782828.894866,21.8755989202623
"4803",2006,"E. Amortización plena","REA","Bursatilizada","(0.6,0.7]","(0.9,1]",4,1143699.81759475,238582.318282,47211.06261,62349.679034,30.4400730480276
"4804",2006,"E. Amortización plena","REA","Bursatilizada","(0.7,0.8]","(0.5,0.75]",94,21379125.3911142,2125240.5161092,209564.0853957,1254369.789328,16.7882189994763
"4805",2006,"E. Amortización plena","REA","Bursatilizada","(0.7,0.8]","(0.75,0.9]",20,4360115.37966023,714263.236959,57476.63669,242040.005605,23.2512167908043
"4806",2006,"E. Amortización plena","REA","Bursatilizada","(0.8,0.9]","(0.5,0.75]",68,14905402.7682374,1887563.908529,232564.390355,932901.517729,20.4827059294153
"4807",2006,"E. Amortización plena","REA","Bursatilizada","(0.9,1]","[0,0.5]",2,490881.93066795,57934.645255,0,41836.67402,20.3249117642688
"4808",2006,"E. Amortización plena","REA","Bursatilizada","(0.9,1]","(0.5,0.75]",44,8519726.38066418,966317.6462484,56394.82495,496392.330515,17.8304411883586
"4809",2006,"E. Amortización plena","REA","Bursatilizada","(1,40000]","[0,0.5]",146,16847394.1225278,1839301.60254416,0,1058403.85311084,17.1997249816829
"4810",2006,"E. Amortización plena","REA","Bursatilizada","(1,40000]","(0.5,0.75]",22,4142908.9643875,602252.9018149,0,256796.281723,20.7354105755714
"4811",2006,"E. Amortización plena","REA","Propia","(0.3,0.4]","(1,1.25]",1,738569.71773518,494903.94,0,24970.45,70.3893454492275
"4812",2006,"E. Amortización plena","REA","Propia","(0.3,0.4]","(1.25,1.5]",31,16116113.0076723,3234833.89,1386673.64,939893.45,34.50832702248
"4813",2006,"E. Amortización plena","REA","Propia","(0.3,0.4]","(1.5,2]",7,2964725.41244981,1339086.47,0,108165.69,48.8157235041915
"4814",2006,"E. Amortización plena","REA","Propia","(0.4,0.5]","(0.9,1]",3,899035.19908675,123535.49,0,47108.14,18.9807507173625
"4815",2006,"E. Amortización plena","REA","Propia","(0.4,0.5]","(1,1.25]",137,53122548.5050796,10181709.34,1774599.27,3195616.4,28.5225868042667
"4816",2006,"E. Amortización plena","REA","Propia","(0.4,0.5]","(1.25,1.5]",9,3476860.95967671,998581.98,76428.99,169963.8,35.8074362029065
"4817",2006,"E. Amortización plena","REA","Propia","(0.5,0.6]","(0.75,0.9]",37,11373809.9469826,1276726.35,384289.18,800595.76,21.6428030842299
"4818",2006,"E. Amortización plena","REA","Propia","(0.5,0.6]","(0.9,1]",71,21918460.8869126,2850518.68,177090.09,1409795.74,20.2450552203213
"4819",2006,"E. Amortización plena","REA","Propia","(0.5,0.6]","(1,1.25]",31,10553353.972184,1636304.84,18873.84,576299.21,21.1447270306826
"4820",2006,"E. Amortización plena","REA","Propia","(0.6,0.7]","(0.5,0.75]",9,2999705.39902887,181913.88,41.36,230523.61,13.7506453178214
"4821",2006,"E. Amortización plena","REA","Propia","(0.6,0.7]","(0.75,0.9]",60,16313705.3183004,1450726.69,164574.8,1045368.58,16.3094160283459
"4822",2006,"E. Amortización plena","REA","Propia","(0.6,0.7]","(0.9,1]",4,987067.6557286,313194.44,0,36172.38,35.3944147569212
"4823",2006,"E. Amortización plena","REA","Propia","(0.6,0.7]","(2,4000]",1,37412.93307909,20350.22,0,751.95,56.4034098994338
"4824",2006,"E. Amortización plena","REA","Propia","(0.7,0.8]","(0.5,0.75]",30,6759156.55878984,211746.69,87550.55,449828.85,11.083129729046
"4825",2006,"E. Amortización plena","REA","Propia","(0.7,0.8]","(0.75,0.9]",10,2264758.99136622,166150.62,0,136787.35,13.376168111259
"4826",2006,"E. Amortización plena","REA","Propia","(0.7,0.8]","(1,1.25]",1,91640.79088544,1434.9,1580.97,4106.74,7.77231397850327
"4827",2006,"E. Amortización plena","REA","Propia","(0.8,0.9]","(0.5,0.75]",34,7679858.94399863,850093.26,103029.04,490975.27,18.8036991373192
"4828",2006,"E. Amortización plena","REA","Propia","(0.8,0.9]","(0.75,0.9]",1,245452.027509,77495.89,0,6476.44,34.2113002089262
"4829",2006,"E. Amortización plena","REA","Propia","(0.9,1]","[0,0.5]",1,124240.73535453,985.83,0,6001.58,5.62408937782034
"4830",2006,"E. Amortización plena","REA","Propia","(0.9,1]","(0.5,0.75]",26,5433200.26854276,623551.08,30608.6,298753.76,17.5387137028097
"4831",2006,"E. Amortización plena","REA","Propia","(1,40000]","[0,0.5]",88,8564493.45661015,795116.09,48971.12,565986.92,16.4641859690101
"4832",2006,"E. Amortización plena","REA","Propia","(1,40000]","(0.5,0.75]",13,2326561.57369722,430808.17,0,122141.87,23.7668345532454
"4833",2006,"E. Amortización plena","REA","Propia","(1,40000]","(2,4000]",1,27305.50182333,10400.28,0,749.08,40.8319175825361
"4834",2006,"E. Amortización plena","ROA","Bursatilizada","(0.3,0.4]","(1.25,1.5]",4,1953373.64495821,252363.32049,0,70385.784684,16.5226507487207
"4835",2006,"E. Amortización plena","ROA","Bursatilizada","(0.4,0.5]","(0.9,1]",101,36732632.7626016,1984903.487912,679826.600973,3011416.32225,15.4525989133946
"4836",2006,"E. Amortización plena","ROA","Bursatilizada","(0.4,0.5]","(1,1.25]",441,163275377.547365,13688478.7723206,5607319.4343874,12291783.298614,19.3462002537148
"4837",2006,"E. Amortización plena","ROA","Bursatilizada","(0.4,0.5]","(1.25,1.5]",14,5445311.01816102,386032.410044,303638.95854,296203.315537,18.1050206468087
"4838",2006,"E. Amortización plena","ROA","Bursatilizada","(0.4,0.5]","(1.5,2]",1,689204.01660897,7477.396993,0,31049.57522,5.59006785865249
"4839",2006,"E. Amortización plena","ROA","Bursatilizada","(0.5,0.6]","(0.75,0.9]",1414,398693887.575219,28491728.3762495,2991039.7550295,30996885.65975,15.6710839413713
"4840",2006,"E. Amortización plena","ROA","Bursatilizada","(0.5,0.6]","(0.9,1]",1714,523816901.354141,30516851.475441,5135054.3035799,39284594.706111,14.305857694055
"4841",2006,"E. Amortización plena","ROA","Bursatilizada","(0.5,0.6]","(1,1.25]",431,140880270.194734,9390803.818808,2510634.8302455,9992639.605488,15.5409116012328
"4842",2006,"E. Amortización plena","ROA","Bursatilizada","(0.5,0.6]","(1.25,1.5]",1,286923.40130425,0,0,0,0
"4843",2006,"E. Amortización plena","ROA","Bursatilizada","(0.6,0.7]","(0.5,0.75]",1010,247262797.335958,14305189.664656,150844.73047892,19384846.850794,13.6862001120003
"4844",2006,"E. Amortización plena","ROA","Bursatilizada","(0.6,0.7]","(0.75,0.9]",5100,1249046171.65267,80891979.73011,4796833.9122509,92937461.172444,14.3010145556474
"4845",2006,"E. Amortización plena","ROA","Bursatilizada","(0.6,0.7]","(0.9,1]",183,50190088.587876,3265651.36957,375889.59151,3268378.847358,13.7674987290363
"4846",2006,"E. Amortización plena","ROA","Bursatilizada","(0.6,0.7]","(1,1.25]",11,2930260.79513879,311399.037026,6651.448788,142226.818239,15.7077248829383
"4847",2006,"E. Amortización plena","ROA","Bursatilizada","(0.7,0.8]","(0.5,0.75]",5475,1172068161.75689,65665160.7237958,1099391.1548847,88118782.517535,13.2145330322812
"4848",2006,"E. Amortización plena","ROA","Bursatilizada","(0.7,0.8]","(0.75,0.9]",1280,279038321.333184,18276975.5010865,909598.7523989,18926778.856895,13.6588239666449
"4849",2006,"E. Amortización plena","ROA","Bursatilizada","(0.7,0.8]","(0.9,1]",3,720289.96679159,17173.914113,29990.31626,32356.427388,11.0400896065804
"4850",2006,"E. Amortización plena","ROA","Bursatilizada","(0.8,0.9]","(0.5,0.75]",5872,1139197704.91534,58878933.1837748,893261.255005,85003730.168377,12.7085864009808
"4851",2006,"E. Amortización plena","ROA","Bursatilizada","(0.8,0.9]","(0.75,0.9]",24,4929660.41418035,368812.1554507,0,260325.374639,12.7622894323504
"4852",2006,"E. Amortización plena","ROA","Bursatilizada","(0.9,1]","[0,0.5]",80,16736281.2587316,982380.7225965,0,1407266.176841,14.2782429531099
"4853",2006,"E. Amortización plena","ROA","Bursatilizada","(0.9,1]","(0.5,0.75]",4011,723285275.865214,33822178.9927445,265637.915326,54025174.304871,12.1823289030097
"4854",2006,"E. Amortización plena","ROA","Bursatilizada","(1,40000]","[0,0.5]",14747,1615440359.34485,84548294.7759758,268603.166541,132401138.851921,13.4463668397224
"4855",2006,"E. Amortización plena","ROA","Bursatilizada","(1,40000]","(0.5,0.75]",2808,449175311.100525,21147010.7226583,319946.15379,32076675.084232,11.9204307622102
"4856",2006,"E. Amortización plena","ROA","Propia","(0.2,0.3]","(2,4000]",1,65253.4082858,7921.31,0,2538.68,16.0297987105698
"4857",2006,"E. Amortización plena","ROA","Propia","(0.3,0.4]","(1,1.25]",16,6904539.15491615,612350.68,257856.41,557006.99,20.6706638629719
"4858",2006,"E. Amortización plena","ROA","Propia","(0.3,0.4]","(1.25,1.5]",54,23595386.6966367,1782915.67,1273426.11,1753528,20.384788949806
"4859",2006,"E. Amortización plena","ROA","Propia","(0.3,0.4]","(1.5,2]",8,3872491.68897783,611859.76,628203.8,206458.91,37.3537914649939
"4860",2006,"E. Amortización plena","ROA","Propia","(0.3,0.4]","(2,4000]",4,187212.02821795,7626.21,0,7959.19,8.32499927934954
"4861",2006,"E. Amortización plena","ROA","Propia","(0.3,0.4]",NA,1,34526.90162167,217.95,0,1528.79,5.05906964702474
"4862",2006,"E. Amortización plena","ROA","Propia","(0.4,0.5]","(0.9,1]",36,13744015.4781669,1407553.21,102004.48,1096378.65,18.9605166273254
"4863",2006,"E. Amortización plena","ROA","Propia","(0.4,0.5]","(1,1.25]",353,146259012.878083,12609121.29,4077208.34,11144335.53,19.0283419888789
"4864",2006,"E. Amortización plena","ROA","Propia","(0.4,0.5]","(1.25,1.5]",55,21517492.1627737,2445058.76,1079797.57,1465975.43,23.1943003499003
"4865",2006,"E. Amortización plena","ROA","Propia","(0.4,0.5]","(1.5,2]",2,327653.96549982,2120.39,0,18419.83,6.26887575392744
"4866",2006,"E. Amortización plena","ROA","Propia","(0.4,0.5]","(2,4000]",6,266977.23906907,736.41,0,11666.86,4.6458155171764
"4867",2006,"E. Amortización plena","ROA","Propia","(0.4,0.5]",NA,2,31306.88419887,2159.65,0,1320.65,11.1167242894316
"4868",2006,"E. Amortización plena","ROA","Propia","(0.5,0.6]","(0.75,0.9]",279,81487388.4264247,10423810.07,1111319.63,6255187.48,21.831988389299
"4869",2006,"E. Amortización plena","ROA","Propia","(0.5,0.6]","(0.9,1]",526,163837092.190643,14049984.04,2498305.5,12353739.81,17.640711858075
"4870",2006,"E. Amortización plena","ROA","Propia","(0.5,0.6]","(1,1.25]",207,68467968.5943875,4180837.6,1037678.66,4955276.86,14.8592010671016
"4871",2006,"E. Amortización plena","ROA","Propia","(0.5,0.6]","(1.25,1.5]",2,537589.88213679,10623.57,0,24037.93,6.44757298300126
"4872",2006,"E. Amortización plena","ROA","Propia","(0.5,0.6]","(1.5,2]",1,32618.84211834,39.72,0,1435.4,4.52229418398212
"4873",2006,"E. Amortización plena","ROA","Propia","(0.5,0.6]","(2,4000]",16,521210.31827198,2182.37,0,22712.37,4.77633291730217
"4874",2006,"E. Amortización plena","ROA","Propia","(0.5,0.6]",NA,1,5406.53391339,135.59,0,244.92,7.03796565591897
"4875",2006,"E. Amortización plena","ROA","Propia","(0.6,0.7]","(0.5,0.75]",160,40170253.2316359,3565406.98,102827.11,3074970.76,16.7865629601992
"4876",2006,"E. Amortización plena","ROA","Propia","(0.6,0.7]","(0.75,0.9]",1028,257253238.104152,22661450.34,2253252.54,19432616.44,17.238779829098
"4877",2006,"E. Amortización plena","ROA","Propia","(0.6,0.7]","(0.9,1]",114,31910021.3249039,2019368.75,349702.77,2227797.44,14.4057219930856
"4878",2006,"E. Amortización plena","ROA","Propia","(0.6,0.7]","(1,1.25]",4,772241.92592107,44322.55,121416.4,33075.37,25.7450823798345
"4879",2006,"E. Amortización plena","ROA","Propia","(0.6,0.7]","(1.5,2]",4,116937.49922167,458.66,0,4924.79,4.60369858756341
"4880",2006,"E. Amortización plena","ROA","Propia","(0.6,0.7]","(2,4000]",7,199524.35788913,605.61,0,8863.86,4.74602203970601
"4881",2006,"E. Amortización plena","ROA","Propia","(0.6,0.7]",NA,4,95483.56302248,316.03,0,4095.6,4.62030307662624
"4882",2006,"E. Amortización plena","ROA","Propia","(0.7,0.8]","(0.5,0.75]",855,184849074.689257,16811095.66,332045.76,13719816.7,16.6963011158604
"4883",2006,"E. Amortización plena","ROA","Propia","(0.7,0.8]","(0.75,0.9]",319,71607900.0085799,5292930.9,477698.82,5121393.45,15.2106445918606
"4884",2006,"E. Amortización plena","ROA","Propia","(0.7,0.8]","(0.9,1]",2,227718.88442386,3339.75,0,14612.38,7.88346124451636
"4885",2006,"E. Amortización plena","ROA","Propia","(0.7,0.8]","(1,1.25]",2,196390.38713072,3964.01,2696.12,8866.96,7.90623727915204
"4886",2006,"E. Amortización plena","ROA","Propia","(0.7,0.8]","(1.25,1.5]",2,49529.78211011,90.22,0,2060.36,4.34199366195278
"4887",2006,"E. Amortización plena","ROA","Propia","(0.7,0.8]","(2,4000]",2,55857.14386297,69.43,0,2551.06,4.69141423777171
"4888",2006,"E. Amortización plena","ROA","Propia","(0.7,0.8]",NA,3,99294.94647466,55.08,0,4451.88,4.53896211238723
"4889",2006,"E. Amortización plena","ROA","Propia","(0.8,0.9]","(0.5,0.75]",866,170111366.588256,13864498.37,33573.48,12576717.66,15.5632101728279
"4890",2006,"E. Amortización plena","ROA","Propia","(0.8,0.9]","(0.75,0.9]",13,2063428.38710974,44474.84,0,121917.28,8.06386696235515
"4891",2006,"E. Amortización plena","ROA","Propia","(0.8,0.9]","(0.9,1]",4,174940.03744494,20993.43,9653.47,7083.64,21.5676985960833
"4892",2006,"E. Amortización plena","ROA","Propia","(0.8,0.9]","(1,1.25]",3,176568.89768943,9543.87,0,7635.58,9.7296014331002
"4893",2006,"E. Amortización plena","ROA","Propia","(0.8,0.9]","(2,4000]",3,68577.80943933,1303.62,0,3043.78,6.33936842769248
"4894",2006,"E. Amortización plena","ROA","Propia","(0.8,0.9]",NA,3,74410.44812515,275.66,0,3300.29,4.80570953421172
"4895",2006,"E. Amortización plena","ROA","Propia","(0.9,1]","[0,0.5]",15,3104043.94377147,234484.5,0,255339.99,15.7802047546033
"4896",2006,"E. Amortización plena","ROA","Propia","(0.9,1]","(0.5,0.75]",616,107387305.757042,7843185.2,326081.29,8080399.44,15.1318312862453
"4897",2006,"E. Amortización plena","ROA","Propia","(0.9,1]","(0.75,0.9]",7,444880.51580136,29362.19,0,19307.11,10.9398587421462
"4898",2006,"E. Amortización plena","ROA","Propia","(0.9,1]","(0.9,1]",2,103329.9207911,4837.07,0,4530.8,9.06598004554637
"4899",2006,"E. Amortización plena","ROA","Propia","(0.9,1]",NA,2,23121.92771734,43.51,0,1115.26,5.01156311085167
"4900",2006,"E. Amortización plena","ROA","Propia","(1,40000]","[0,0.5]",2916,288828058.705754,22759663.08,130011.9,24212924.23,16.3081798288809
"4901",2006,"E. Amortización plena","ROA","Propia","(1,40000]","(0.5,0.75]",500,76945651.5245763,4761284.51,98926.84,5512352.01,13.4803762844051
"4902",2006,"E. Amortización plena","ROA","Propia","(1,40000]","(0.75,0.9]",10,989848.84059869,16663.16,0,45679.93,6.29824347344722
"4903",2006,"E. Amortización plena","ROA","Propia","(1,40000]","(0.9,1]",2,83560.23744885,9132.58,435.05,3343.02,15.4507100436413
"4904",2006,"E. Amortización plena","ROA","Propia","(1,40000]","(1,1.25]",3,130177.31772644,3092.18,0,5997.29,6.98237616103059
"4905",2006,"E. Amortización plena","ROA","Propia","(1,40000]","(1.5,2]",1,11838.56480717,2.67,0,545.74,4.63240273574257
"4906",2006,"E. Amortización plena","ROA","Propia","(1,40000]","(2,4000]",5,100559.95042265,14934.42,0,3803.03,18.6331138005211
"4907",2006,"E. Amortización plena","ROA","Propia","(1,40000]",NA,23,217218.99125736,17362.8,0,8686.86,11.9923492182764
"4908",2007,"A. Segregada","REA","Bursatilizada","(0.2,0.3]","(1.5,2]",91,66314318.4357445,0,0,0,0
"4909",2007,"A. Segregada","REA","Bursatilizada","(0.3,0.4]","(1,1.25]",1,351911.34601472,0,0,0,0
"4910",2007,"A. Segregada","REA","Bursatilizada","(0.3,0.4]","(1.25,1.5]",109,53671469.7356414,0,0,0,0
"4911",2007,"A. Segregada","REA","Bursatilizada","(0.3,0.4]","(1.5,2]",161,87529089.9511936,0,0,0,0
"4912",2007,"A. Segregada","REA","Bursatilizada","(0.4,0.5]","(1,1.25]",4,1148804.95605994,0,0,0,0
"4913",2007,"A. Segregada","REA","Bursatilizada","(0.4,0.5]","(1.25,1.5]",11,4364258.80642206,0,0,0,0
"4914",2007,"A. Segregada","REA","Bursatilizada","(0.5,0.6]","(0.9,1]",1,490297.93748101,0,0,0,0
"4915",2007,"A. Segregada","REA","Bursatilizada","(0.5,0.6]","(1.25,1.5]",2,545280.51146451,0,0,0,0
"4916",2007,"A. Segregada","REA","Bursatilizada","(0.6,0.7]","(0.75,0.9]",1,334613.32970259,0,0,0,0
"4917",2007,"A. Segregada","ROA","Bursatilizada","(0.2,0.3]","(1.5,2]",2,1652886.35844444,0,0,0,0
"4918",2007,"A. Segregada","ROA","Bursatilizada","(0.3,0.4]","(1.25,1.5]",1,449334.83813071,0,0,0,0
"4919",2007,"A. Segregada","ROA","Bursatilizada","(0.3,0.4]","(1.5,2]",7,3737351.74450543,0,0,0,0
"4920",2007,"A. Segregada","ROA","Bursatilizada","(0.4,0.5]","(1,1.25]",1,273055.0812567,0,0,0,0
"4921",2007,"B. Sin pago","REA","Bursatilizada","(0.3,0.4]","(1,1.25]",32,15485367.7033519,7177702.06247,0,343703.341811,48.5710481556918
"4922",2007,"B. Sin pago","REA","Bursatilizada","(0.3,0.4]","(1.25,1.5]",131,66863219.2190915,33241046.32341,342365.021200005,1009293.577935,51.7365231984937
"4923",2007,"B. Sin pago","REA","Bursatilizada","(0.3,0.4]","(1.5,2]",1,423737.18541072,258087.3382,0,0,60.9074084328571
"4924",2007,"B. Sin pago","REA","Bursatilizada","(0.4,0.5]","(0.9,1]",24,9043253.04990996,3696219.269,862.6118745,290720.447508,44.096989284428
"4925",2007,"B. Sin pago","REA","Bursatilizada","(0.4,0.5]","(1,1.25]",272,110745140.918468,48125324.78359,55481.625787752,2884789.109826,46.1109129445227
"4926",2007,"B. Sin pago","REA","Bursatilizada","(0.4,0.5]","(1.25,1.5]",17,6879190.22358543,3616046.104,0,83916.087998,53.7848507126989
"4927",2007,"B. Sin pago","REA","Bursatilizada","(0.5,0.6]","(0.75,0.9]",60,19451445.9513155,7229836.16976,12876.46632129,617641.4884,40.4101275769151
"4928",2007,"B. Sin pago","REA","Bursatilizada","(0.5,0.6]","(0.9,1]",97,31304789.8128009,12984639.47463,91975.70501752,1056763.09393,45.1476542666266
"4929",2007,"B. Sin pago","REA","Bursatilizada","(0.5,0.6]","(1,1.25]",38,12744958.9487885,5023992.13839,1775.014468,352049.538666,42.1956376096071
"4930",2007,"B. Sin pago","REA","Bursatilizada","(0.6,0.7]","(0.5,0.75]",10,3082233.73856816,725246.72802,1459.546358,92336.308904,26.5730198535327
"4931",2007,"B. Sin pago","REA","Bursatilizada","(0.6,0.7]","(0.75,0.9]",76,21789859.6345852,7325636.57096,83222.422331171,728997.132952,37.3469873726338
"4932",2007,"B. Sin pago","REA","Bursatilizada","(0.6,0.7]","(0.9,1]",1,242367.63381686,83814.29737,0,6802.62599,37.3882114261481
"4933",2007,"B. Sin pago","REA","Bursatilizada","(0.7,0.8]","(0.5,0.75]",40,10920388.6137058,3401041.59634,20649.717493536,434612.295449,35.3128789248639
"4934",2007,"B. Sin pago","REA","Bursatilizada","(0.7,0.8]","(0.75,0.9]",10,2190234.42305305,822176.99471,0,75522.866396,40.9864739434906
"4935",2007,"B. Sin pago","REA","Bursatilizada","(0.7,0.8]","(0.9,1]",1,213778.03475575,52411.36449,0,4380.092604,26.5656184737999
"4936",2007,"B. Sin pago","REA","Bursatilizada","(0.8,0.9]","(0.5,0.75]",26,6208541.62226663,1621245.1324,243.4381461,230992.938036,29.8376272768836
"4937",2007,"B. Sin pago","REA","Bursatilizada","(0.9,1]","(0.5,0.75]",11,2319080.66322008,474339.39901,0,94889.074145,24.5454365681536
"4938",2007,"B. Sin pago","REA","Bursatilizada","(1,40000]","[0,0.5]",47,6360321.77755908,1565943.2928333,0,200755.52700463,27.776877988647
"4939",2007,"B. Sin pago","REA","Bursatilizada","(1,40000]","(0.5,0.75]",10,1512849.86474138,516021.82706,119.6576187,49229.804239,37.3712753720178
"4940",2007,"B. Sin pago","REA","Propia","(0.2,0.3]","(1.5,2]",69,52694982.2954716,26876724.77,144.15,447221.8,51.853306576304
"4941",2007,"B. Sin pago","REA","Propia","(0.3,0.4]","(1,1.25]",26,12667788.2384312,5647825.45,9757.33,348558.4,47.4127058879838
"4942",2007,"B. Sin pago","REA","Propia","(0.3,0.4]","(1.25,1.5]",414,241886700.584983,111409066.75,1404052.45,5134049.25,48.7613284090256
"4943",2007,"B. Sin pago","REA","Propia","(0.3,0.4]","(1.5,2]",164,91267099.0919306,45205799.73,42096.56,1077717.86,50.7582848703645
"4944",2007,"B. Sin pago","REA","Propia","(0.4,0.5]","(0.9,1]",11,3481045.26154976,1576191.89,412.4,102914.36,48.2475384204651
